experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A_train65_fixed_stride20,10125_0.h5,140,11,0.04732932106487258,0.00434699405785853,0.852085093361114,0.854705770053426,0.0642823000507746
A_train65_fixed_stride20,10125_0.h5,140,12,0.04882495485076877,0.004490023255861382,0.8758107698941113,0.8342886647426337,0.06558373598943813
A_train65_fixed_stride20,10125_0.h5,140,13,0.05124758840972873,0.004717181846952938,0.9173590138003359,0.8654475819514124,0.06260274867116528
A_train65_fixed_stride20,10125_0.h5,140,14,0.05313094481032544,0.004895032549497674,0.9216914041031683,0.8518866921028172,0.0628858171647041
A_train65_fixed_stride20,10125_0.h5,140,15,0.05405384221387925,0.004981375078339315,0.9218853956321249,0.8221451828159982,0.06726653721270984
A_train65_fixed_stride20,10125_0.h5,140,16,0.054604379476054114,0.005032214657582017,0.9543401975709891,0.7969118106492579,0.06093383705611076
A_train65_fixed_stride20,10125_0.h5,140,17,0.05540847424472905,0.005108504201492904,0.8839337270193051,0.716205506167688,0.0690916232695442
A_train65_fixed_stride20,10125_0.h5,140,18,0.0560316020144901,0.005164241265111967,0.8573067536506007,0.6769887741521757,0.06845117323571849
A_train65_fixed_stride20,10125_0.h5,140,19,0.05623152574506354,0.00518600588065576,0.8920721047864467,0.6688567413424497,0.06619815343493043
A_train65_fixed_stride20,10125_0.h5,140,20,0.057137817311549086,0.005272634646119784,0.9074527744109934,0.6616548918628657,0.06226876200723203
A_train65_fixed_stride20,10125_0.h5,160,1,0.024448986263144647,0.002257092161936917,1.1370560578373337,1.3143126474575455,0.03067095709954775
A_train65_fixed_stride20,10125_0.h5,160,2,0.02843085193161536,0.002626523954230169,1.1231458309502063,1.1382776452914243,0.04183929536509519
A_train65_fixed_stride20,10125_0.h5,160,3,0.03081728929439075,0.0028482500774118457,0.973527037411271,0.9546714938860045,0.044424796140452354
A_train65_fixed_stride20,10125_0.h5,160,4,0.033201447434677525,0.0030691126752401404,0.8940977445199974,0.8445495907274734,0.04074612406997852
A_train65_fixed_stride20,10125_0.h5,160,5,0.034930664439397956,0.003228559422722612,0.8155181728242872,0.7805750016858771,0.038032194189921466
A_train65_fixed_stride20,10125_0.h5,160,6,0.036120147275152094,0.0033373409803625397,0.798521068530433,0.8272910840542029,0.03807134185585756
A_train65_fixed_stride20,10125_0.h5,160,7,0.03758589966771124,0.003471618690612165,0.7937296142164166,0.7827326884861169,0.04374970693877696
A_train65_fixed_stride20,10125_0.h5,160,8,0.03877913464160409,0.0035838281956405245,0.785700184075282,0.7548673594094516,0.04399278840601311
A_train65_fixed_stride20,10125_0.h5,160,9,0.04114675258405999,0.0038036021385248627,0.7549680762488326,0.6610002652131766,0.04876670370132512
A_train65_fixed_stride20,10125_0.h5,160,10,0.0414671773859848,0.0038338336414573035,0.7826441859448855,0.6411282821868223,0.04895000179577547
A_train65_fixed_stride20,10125_0.h5,160,11,0.044381861015537684,0.004103560328160678,0.8180367447949055,0.5831944348127764,0.058173303470156396
A_train65_fixed_stride20,10125_0.h5,160,12,0.046048777297081504,0.0042578599495414525,0.8373209064299455,0.5183564528501933,0.05289119730781167
A_train65_fixed_stride20,10125_0.h5,160,13,0.04897189468385829,0.0045320747037993535,0.8327699893884798,0.45326897275292555,0.061582636160013984
A_train65_fixed_stride20,10125_0.h5,160,14,0.04916125407861982,0.004553673034796369,0.8203655131362334,0.44534168948064357,0.0828285173732613
A_train65_fixed_stride20,10125_0.h5,160,15,0.04878526655258023,0.0045179679188111985,0.8133156484098333,0.47160815445563653,0.07354540814482202
A_train65_fixed_stride20,10125_0.h5,160,16,0.049379675897607986,0.0045723111819016594,0.7938256026227474,0.5367161774719333,0.0660867760872141
A_train65_fixed_stride20,10125_0.h5,160,17,0.04984020161316957,0.0046171143442784906,0.8035274079487162,0.5867762885706863,0.06609916358668542
A_train65_fixed_stride20,10125_0.h5,160,18,0.05143863877765509,0.004767520673589959,0.8347132743968303,0.5929012134189516,0.06644556970077678
A_train65_fixed_stride20,10125_0.h5,160,19,0.05257571197170996,0.004878859637177302,0.8466593309783483,0.5692879604412575,0.0649177837136222
A_train65_fixed_stride20,10125_0.h5,160,20,0.05431985748064915,0.005045667719854028,0.8466811337929536,0.5323560093511791,0.07585827969283979
A_train65_fixed_stride20,10125_0.h5,180,1,0.02338224390088573,0.002172874934519468,0.7849515908306848,1.1283669288732616,0.03565263860576902
A_train65_fixed_stride20,10125_0.h5,180,2,0.028509237642452386,0.0026499980722910796,0.7040167198570968,0.9780257214219451,0.040699765600267016
A_train65_fixed_stride20,10125_0.h5,180,3,0.03191316561542327,0.0029697215671070326,0.6895252630862146,0.8617928764956782,0.03511921370517695
