trajectory_id,horizon,variant,windows,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,frame_rel_l2_improvement_vs_base,frame_rmse_improvement_vs_base,tke_contrib_rel_l2_improvement_vs_base,mvpe_probe_rel_l2_improvement_vs_base,tke_contrib_ratio_delta_vs_base
16500_10.h5,13,window_energy,42,0.07983088786082503,0.011487754007328965,0.732805802775364,0.7469176055660787,0.07885437153841675,0.04258384259485737,0.042550155617067764,0.02381812022339047,0.044078571126743515,0.07659737996735805
16500_10.h5,14,base,42,0.08626692062845687,0.012410940918928961,0.7573418163594853,0.6750325561464826,0.08878894528299754,0.0,0.0,0.0,0.0,0.0
16500_10.h5,14,corrected,42,0.08056519077523763,0.011591577037561229,0.736104023819791,0.6767342273172924,0.07837057405684415,0.06609404638164873,0.06601948125609491,0.028042545757982262,0.1173386077844133,0.001701671170809771
16500_10.h5,14,spatial_tke_map,42,0.08203702537359195,0.011803552197514909,0.7290108456052176,0.710579955576218,0.08439512455309661,0.049032644541500026,0.0489397802617586,0.03740843320979381,0.0494861237048877,0.03554739942973539
16500_10.h5,14,window_energy,42,0.08088697811693321,0.011638021330660149,0.7337670178317792,0.7111486597705342,0.07907508212176605,0.06236391043438927,0.06227727561654639,0.031128346564869847,0.10940397062123486,0.0361161036240516
16500_10.h5,15,base,42,0.09261153406879152,0.013321671671537175,0.7926341088890319,0.8165840355196459,0.10002283310059369,0.0,0.0,0.0,0.0,0.0
16500_10.h5,15,corrected,42,0.08133285146712065,0.01170171522829789,0.7600448985933876,0.6228996916268454,0.0765515666158232,0.12178485881999446,0.12160309030138106,0.04111507432013206,0.23465908490279686,-0.19368434389280043
16500_10.h5,15,spatial_tke_map,42,0.08253852884525467,0.011875368590705463,0.7519210510431458,0.6484526054474115,0.08046330778956592,0.1087662063351057,0.10856768703599384,0.05136425166329284,0.1955506028444186,-0.1681314300722344
16500_10.h5,15,window_energy,42,0.08156149186608248,0.011734760906159667,0.7560362426681329,0.6535203363340047,0.07691407964970644,0.11931604755084946,0.11912249487187643,0.04617245941156267,0.2310347821046682,-0.16306369918564112
16500_10.h5,16,base,42,0.09552971998695747,0.013741956542644233,0.7855219362070093,0.8233359583558334,0.09784883775188014,0.0,0.0,0.0,0.0,0.0
16500_10.h5,16,corrected,42,0.08286114856456966,0.011922433250080144,0.7660733463340085,0.5789024877687154,0.07397702188485476,0.1326139281484069,0.13240642167057648,0.024758811914165957,0.24396626894596596,-0.24443347058711795
16500_10.h5,16,spatial_tke_map,42,0.08398522369766592,0.012084382784699135,0.7595464611128835,0.5991893952747234,0.07682347779262443,0.12084716976944665,0.12062137969955677,0.03306779084942124,0.21487592946755996,-0.22414656308111003
16500_10.h5,16,window_energy,42,0.08304519002182151,0.011949081721740846,0.7616964329279986,0.6072037485953414,0.07404652578180637,0.1306873920162276,0.13046721661065597,0.030330793044501148,0.24325594986044086,-0.21613220976049197
16500_10.h5,17,base,42,0.0950740811731247,0.013679835456355231,0.7787966961432753,0.7192155784430883,0.08894158519416721,0.0,0.0,0.0,0.0,0.0
16500_10.h5,17,corrected,42,0.08623335974893605,0.012410312115070326,0.7700108395187991,0.5826379934763571,0.07443406451037496,0.09298771352930757,0.0928025300695502,0.011281322414418482,0.16311290890668384,-0.1365775849667311
16500_10.h5,17,spatial_tke_map,42,0.08775799353429478,0.012629965741968256,0.7648783603358932,0.6103382973451259,0.07717290090717624,0.07695144195511838,0.0767457852644885,0.017871590719770514,0.1323192549503015,-0.10887728109796235
16500_10.h5,17,window_energy,42,0.08648693861881789,0.012447041843462634,0.7663090574776034,0.6119553349443485,0.07457642769080854,0.09032054213250928,0.09011757610870086,0.0160345295858505,0.16151227203785823,-0.10726024349873975
16500_10.h5,18,base,42,0.09932922898245021,0.014295729632706353,0.8075292356629201,0.667802456594628,0.0799729976292869,0.0,0.0,0.0,0.0,0.0
16500_10.h5,18,corrected,42,0.09193986488838586,0.013231461038591947,0.7801375352335124,0.6357427886868671,0.08099685845633456,0.0743926452441297,0.07444660898451294,0.033920382346183775,-0.012802581588772455,-0.032059667907760936
16500_10.h5,18,spatial_tke_map,42,0.0943279686224489,0.0135754097827663,0.7819460729399775,0.6867544277482547,0.08493205871073488,0.05035033908181197,0.05038706442041796,0.03168078825275067,-0.062009193458467005,0.01895197115362668
16500_10.h5,18,window_energy,42,0.09237576840078202,0.013294490101430205,0.7792531630047572,0.6697953902944436,0.0815148709433979,0.07000417352375454,0.07003766558269753,0.035015540502320475,-0.01927992397206757,0.001992933699815569
16500_10.h5,19,base,42,0.1161393002930767,0.01671834044137904,0.9190597866159992,1.0099413649681581,0.1093064238074709,0.0,0.0,0.0,0.0,0.0
16500_10.h5,19,corrected,42,0.09960187438014138,0.014334732564201364,0.7955000532606763,0.7200416790735487,0.09472381180376913,0.1423930217523547,0.142574431088751,0.13444145327070922,0.13341038427336305,-0.28989968589460946
16500_10.h5,19,spatial_tke_map,42,0.10334604356368374,0.014873842138993766,0.818047791392811,0.8096871670340655,0.10210468095877735,0.11015441540554549,0.11032783480231168,0.10990796974712258,0.06588581528729254,-0.2002541979340926
16500_10.h5,19,window_energy,42,0.10033628101436881,0.014440782136488459,0.8014027310098519,0.7616759498240873,0.09601493845730737,0.13606952374285952,0.13623112370971147,0.12801893556823263,0.12159839181615495,-0.24826541514407086
16500_10.h5,20,base,42,0.15977343478705855,0.02299394212716917,1.5908068455733244,2.314072862501653,0.1969570535349332,0.0,0.0,0.0,0.0,0.0
16500_10.h5,20,corrected,42,0.1116479755397534,0.016068343280457014,0.8737764460631195,0.8953860048048939,0.11313186855225174,0.3012106443818109,0.3011923231088336,0.45073379053243146,0.4256013353074143,-1.418686857696759
