trajectory_id,horizon,alpha,windows,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,frame_rel_l2_improvement_vs_base,frame_rmse_improvement_vs_base,tke_contrib_rel_l2_improvement_vs_base,mvpe_probe_rel_l2_improvement_vs_base,tke_contrib_ratio_delta_vs_base
13950_5.h5,20,0.0,42,0.10143504620413096,0.012353888730165923,1.7133979477055363,2.8190348359927615,0.0752371356315909,0.0,0.0,0.0,0.0,0.0
13950_5.h5,20,0.5,42,0.08386766255597289,0.010214483882092024,1.1419688183540975,1.6018028317781134,0.05894412954171859,0.1731885014653115,0.17317663245985582,0.3335063696770836,0.21655537459125607,-1.217232004214648
13950_5.h5,20,1.0,42,0.07392929247224508,0.00900412893696684,1.1148935866195453,1.0438709288323789,0.047625752582267235,0.27116617738343085,0.2711502318310174,0.3493084381754201,0.36699141743681796,-1.7751639071603826
16500_10.h5,1,0.0,42,0.06926838841131679,0.009965182141209668,0.6228027159603003,0.9684183733841846,0.08569993326448605,0.0,0.0,0.0,0.0,0.0
16500_10.h5,1,0.5,42,0.05501770887622835,0.007915498096262411,0.5610704583094026,0.9942604967693329,0.07143576949887973,0.2057313568559972,0.20568455407062403,0.0991200842079063,0.16644311404052603,0.025842123385148352
16500_10.h5,1,1.0,42,0.04706587441848483,0.006771873052990556,0.5704180300455356,1.1240907772139044,0.06091145157855203,0.3205288083359624,0.3204466353920028,0.0841112033912581,0.28924738610276535,0.1556724038297198
16500_10.h5,2,0.0,42,0.06499874224163651,0.009351954170580589,0.6436685344021287,0.774552267311868,0.08140535462402508,0.0,0.0,0.0,0.0,0.0
16500_10.h5,2,0.5,42,0.055663339913665046,0.00800906738801764,0.5892827690512545,0.8837343471230293,0.06999980254260602,0.14362435342620294,0.1435942433066456,0.0844934348101859,0.14010813089748464,0.10918207981116135
16500_10.h5,2,1.0,42,0.05334509172368392,0.00767568163670707,0.6091273006436237,1.0920750552984693,0.06384068092639177,0.17929040033774013,0.1792430227199726,0.05366307643201562,0.2157680385861186,0.3175227879866013
16500_10.h5,3,0.0,42,0.06798686414247802,0.0097843069335466,0.6528960598063062,1.0243768157396689,0.08915635055396447,0.0,0.0,0.0,0.0,0.0
16500_10.h5,3,0.5,42,0.05984923822758245,0.008612863290883446,0.6170925737374835,0.9439076180213607,0.07241398996743657,0.11969409116799079,0.11972678807189996,0.05483795702403904,0.18778651753353337,-0.08046919771830818
16500_10.h5,3,1.0,42,0.05705076878791659,0.008209962198363336,0.6271030573010045,0.9727773332869522,0.06259712261575613,0.1608560049429988,0.1609050846294945,0.039505526366560795,0.2978949651167315,-0.05159948245271673
16500_10.h5,4,0.0,42,0.06433986911499992,0.00925999067348153,0.6637086851329591,0.7915796948968731,0.06501495679050044,0.0,0.0,0.0,0.0,0.0
16500_10.h5,4,0.5,42,0.06209541754604406,0.008937113666134509,0.656834670226691,0.8192827514013329,0.06364601545562869,0.034884304239789055,0.03486796247772328,0.01035697597492058,0.021055790889516923,0.02770305650445981
16500_10.h5,4,1.0,42,0.062386702430371734,0.008979337930310773,0.6647698586488422,0.885112180243017,0.06320282902585561,0.03035701986177708,0.030308102142530324,-0.0015988543462717164,0.02787247510575297,0.09353248534614389
16500_10.h5,5,0.0,42,0.06609742731053171,0.009512359771364675,0.6753685417423627,0.7393243468218144,0.06219181666446339,0.0,0.0,0.0,0.0,0.0
16500_10.h5,5,0.5,42,0.06457226669709784,0.009293039417524284,0.6739330553611312,0.7862066238833069,0.06120292849945651,0.023074432326518957,0.02305635605800127,0.002125486001358756,0.015900615515737737,0.046882277061492506
16500_10.h5,5,1.0,42,0.06479726660895758,0.009325711833218503,0.6865571146697129,0.8583218308789337,0.06095719071119731,0.01967036773558306,0.019621623091679474,-0.016566618425082558,0.019851903666476267,0.1189974840571193
16500_10.h5,6,0.0,42,0.06846183644144922,0.009854782968078271,0.7011431362106022,0.7429740764465981,0.06242236181374873,0.0,0.0,0.0,0.0,0.0
16500_10.h5,6,0.5,42,0.06731735384138375,0.009690255676721373,0.7005448092689849,0.7840281944641975,0.0616589269766959,0.016717088812601033,0.01669517146037991,0.0008533591940314,0.012230149819237979,0.041054118017599395
16500_10.h5,6,1.0,42,0.06763425308841846,0.00973617113425683,0.7113127352300673,0.8459476434938886,0.06169727822793771,0.012088243553597056,0.0120359661096191,-0.014504312306938827,0.01161576660579533,0.10297356704729055
16500_10.h5,7,0.0,42,0.07198698437163663,0.01036124549368705,0.7173618013640066,0.7722315715452094,0.0702555880627604,0.0,0.0,0.0,0.0,0.0
16500_10.h5,7,0.5,42,0.0703825723471116,0.01013058061542307,0.7176519422686066,0.79824455418492,0.0668259767458682,0.022287529315607513,0.022262273237760866,-0.00040445547009659855,0.04881620681658061,0.026012982639710636
16500_10.h5,7,1.0,42,0.07007347528246591,0.010086390252776736,0.7253275670308629,0.8423427380745093,0.06451905742570908,0.026581320302183076,0.02652723951746716,-0.011104251232376683,0.08165230404059509,0.07011116652929994
16500_10.h5,8,0.0,42,0.07408743369567024,0.01066170329905398,0.7246858018353708,0.771918212693631,0.07158681628274581,0.0,0.0,0.0,0.0,0.0
16500_10.h5,8,0.5,42,0.07252885568631258,0.010437555629403218,0.725733124938782,0.796431425848042,0.06784450028752678,0.02103700899885186,0.02102362665359947,-0.001445209911328016,0.05227660887219843,0.024513213154411018
16500_10.h5,8,1.0,42,0.07202924665440819,0.010365839703563223,0.7327945835503835,0.8351431515260715,0.06488668034158401,0.027780514705320836,0.0277501246463131,-0.011189375719071748,0.09359455119079929,0.06322493883244051
16500_10.h5,9,0.0,42,0.07535233559438392,0.010842934181209338,0.7282095810021835,0.7502661102058936,0.07030791150635436,0.0,0.0,0.0,0.0,0.0
16500_10.h5,9,0.5,42,0.07409557256265378,0.01066211988671256,0.7274159509227937,0.780987768103987,0.06799357015911835,0.01667848808954253,0.016675771656912364,0.0010898374590150306,0.0329172250697114,0.030721657898093335
16500_10.h5,9,1.0,42,0.07376297004467013,0.01061434867206455,0.7326884876550525,0.8238174612533123,0.06621719404394573,0.02109245237293289,0.02108151772616329,-0.0061505736393978605,0.05818288973124908,0.07355135104741872
16500_10.h5,10,0.0,42,0.07678090312653565,0.011046481838306314,0.7232023896610942,0.7477395889379046,0.06918078194405819,0.0,0.0,0.0,0.0,0.0
16500_10.h5,10,0.5,42,0.07543126649237568,0.010852292262412749,0.7211187207687566,0.7750345043651389,0.0674210144930881,0.01757776451177917,0.0175793142772539,0.0028811698110040584,0.025437229842141584,0.02729491542723428
16500_10.h5,10,1.0,42,0.0749745110694325,0.010786631966377073,0.7249147827677855,0.8144178272603917,0.06616762055175734,0.023526579963851324,0.023523315000451017,-0.0023677923789684474,0.043554890644881494,0.0666782383224871
16500_10.h5,11,0.0,42,0.0792287905129532,0.011399549313130149,0.7283515207923926,0.7339964600316895,0.07090973699756489,0.0,0.0,0.0,0.0,0.0
16500_10.h5,11,0.5,42,0.07774157714008763,0.011185547326178989,0.7254623848519075,0.7527730727857145,0.06934791710668098,0.01877112301269357,0.018772846283025335,0.003966677981727784,0.022025464442740006,0.01877661275402498
16500_10.h5,11,1.0,42,0.07713211290269338,0.011097890509036368,0.7272941944418498,0.7837585154171385,0.06833023896622031,0.026463582198910762,0.02646234476536069,0.0014516704096292354,0.036377204888422665,0.04976205538544898
16500_10.h5,12,0.0,42,0.08135490948680466,0.011706394110955273,0.7370457402557622,0.7028436575921833,0.07691805758228656,0.0,0.0,0.0,0.0,0.0
16500_10.h5,12,0.5,42,0.07983364939823352,0.011487427245854151,0.7317124133449641,0.7187038810158187,0.07559515311786107,0.018699056985834073,0.018704894353095858,0.007236086744015879,0.017198880289069463,0.015860223423635467
16500_10.h5,12,1.0,42,0.07920565718758729,0.011397048315027036,0.7311069403655304,0.7496599980090437,0.07499092409518743,0.026418224945182422,0.02642537001541234,0.008057573045834321,0.025054370165776718,0.04681634041686045
16500_10.h5,13,0.0,42,0.08338159664778207,0.011998282807944596,0.7506857256386075,0.6703202255987206,0.08249043190857465,0.0,0.0,0.0,0.0,0.0
16500_10.h5,13,0.5,42,0.08192979744454489,0.011789252171299964,0.7440792724466254,0.6938971311177702,0.08136696958942247,0.01741150639474831,0.017421712755947283,0.008800557898396066,0.013619304604894467,0.023576905519049562
16500_10.h5,13,1.0,42,0.08141936400129274,0.011715764349650677,0.7440694152911553,0.7374717552552986,0.08082380340649388,0.023533162296929033,0.023546574357028116,0.008813688766792005,0.020203900786068374,0.067151529656578
16500_10.h5,14,0.0,42,0.08626692062845687,0.012410940918928961,0.7573418163594853,0.6750325561464826,0.08878894528299754,0.0,0.0,0.0,0.0,0.0
16500_10.h5,14,0.5,42,0.08433362054767705,0.01213280983175768,0.7521866724333748,0.6907409589821101,0.08587585682503103,0.02241067684688025,0.022410153185652537,0.006806891967079176,0.032809134613341784,0.015708402835627466
16500_10.h5,14,1.0,42,0.08336832875956486,0.011994050304429285,0.7533984804798288,0.7270344452367427,0.08354586248994973,0.03360027050665171,0.03359057280369793,0.005206811236981412,0.059051076418764725,0.052001889090260045
16500_10.h5,15,0.0,42,0.09261153406879152,0.013321671671537175,0.7926341088890319,0.8165840355196459,0.10002283310059369,0.0,0.0,0.0,0.0,0.0
16500_10.h5,15,0.5,42,0.08771901310625674,0.012618374435080237,0.7782216276514401,0.7337271011524132,0.09043214015974484,0.05282841939429095,0.052793467201236344,0.01818301922155796,0.09588503588179131,-0.08285693436723263
16500_10.h5,15,1.0,42,0.08480069393638565,0.012199260285602361,0.7743095131910358,0.7007713795026371,0.08323748472646836,0.08433982020645525,0.08425454504579455,0.023118606040913536,0.16781516633551252,-0.11581265601700874
16500_10.h5,16,0.0,42,0.09552971998695747,0.013741956542644233,0.7855219362070093,0.8233359583558334,0.09784883775188014,0.0,0.0,0.0,0.0,0.0
16500_10.h5,16,0.5,42,0.08900308160866961,0.012803656009412724,0.7732661446966427,0.6885484242150627,0.08595856140211375,0.06832050150653568,0.0682799811162087,0.015602099630145583,0.12151678673912425,-0.13478753414077072
16500_10.h5,16,1.0,42,0.08578406092946793,0.012341563326005087,0.7751631243529706,0.6407100811070308,0.07811637414877491,0.1020170378267633,0.10190639246263267,0.013187170690684313,0.20166272851540412,-0.18262587724880264
16500_10.h5,17,0.0,42,0.0950740811731247,0.013679835456355231,0.7787966961432753,0.7192155784430883,0.08894158519416721,0.0,0.0,0.0,0.0,0.0
16500_10.h5,17,0.5,42,0.08920173300177454,0.012835572417744143,0.7770436115401355,0.590946503747178,0.07695795940730706,0.06176602601772119,0.061715876722688856,0.0022510170007414843,0.13473591414745822,-0.1282690746959102
16500_10.h5,17,1.0,42,0.08792404276186115,0.012652872191690362,0.7839852013067256,0.5808468810142018,0.0723447051514641,0.07520491729227152,0.0750713170448094,-0.006662207465882419,0.18660427522705691,-0.13836869742888647
16500_10.h5,18,0.0,42,0.09932922898245021,0.014295729632706353,0.8075292356629201,0.667802456594628,0.0799729976292869,0.0,0.0,0.0,0.0,0.0
16500_10.h5,18,0.5,42,0.09420084547462186,0.013557103103028545,0.8067809532125064,0.5632318580002069,0.07753643501300121,0.05163015519565195,0.05166763422749321,0.0009266320244113446,0.03046731632569688,-0.10457059859442108
16500_10.h5,18,1.0,42,0.09318495493392852,0.01341036307103707,0.8036231926684883,0.5653215249637549,0.07919461195946076,0.06185766376589197,0.061932240215546996,0.004837029821248895,0.00973310608456035,-0.10248093163087313
16500_10.h5,19,0.0,42,0.1161393002930767,0.01671834044137904,0.9190597866159992,1.0099413649681581,0.1093064238074709,0.0,0.0,0.0,0.0,0.0
16500_10.h5,19,0.5,42,0.1068472901660632,0.015379390066591085,0.8608200511306979,0.7739959409649102,0.09948800448785572,0.0800074574546702,0.0800887133195326,0.06336882141230593,0.08982472372263361,-0.23594542400324792
16500_10.h5,19,1.0,42,0.10270942240847601,0.014781930236048966,0.826122856289168,0.6992737885810031,0.09544080724692507,0.1156359462362051,0.11582550386025914,0.10112174602810908,0.12685088467415528,-0.31066757638715503
16500_10.h5,20,0.0,42,0.15977343478705855,0.02299394212716917,1.5908068455733244,2.314072862501653,0.1969570535349332,0.0,0.0,0.0,0.0,0.0
16500_10.h5,20,0.5,42,0.13564183414782105,0.019521129650421815,1.1146563437022279,1.476307789492703,0.15804198702036748,0.1510363764251511,0.15103162639710876,0.29931383762652375,0.19758148193288017,-0.8377650730089501
16500_10.h5,20,1.0,42,0.11837706840521924,0.01703682665200294,0.9071101222254414,0.9929725365024529,0.12242692831539195,0.259094175680777,0.2590732568700095,0.42977984740911757,0.3784080025665202,-1.3211003259992002
20325_20.h5,1,0.0,42,0.10222268045390605,0.017204792639185482,0.6705312068196891,1.1325131214711113,0.15418853683046982,0.0,0.0,0.0,0.0,0.0
20325_20.h5,1,0.5,42,0.08088769600574712,0.013613890942095665,0.5962303991507955,1.0758069205009524,0.12778157491122377,0.20871086879569,0.20871519770085523,0.11080887349195923,0.17126410602287823,-0.05670620097015888
20325_20.h5,1,1.0,42,0.06664682884408865,0.011216198355799909,0.5729899548197699,1.1161561387452972,0.10736313965023549,0.348023075229955,0.3480770974098232,0.14546862399224447,0.30368922452204616,-0.016356982725814095
20325_20.h5,2,0.0,42,0.09413065304706156,0.01583902268176215,0.6656851703740448,0.880873002272735,0.12149814534293224,0.0,0.0,0.0,0.0,0.0
20325_20.h5,2,0.5,42,0.08058398541414187,0.013559271437222945,0.6131948355774929,0.9481802601440746,0.10864514744972542,0.14391345639710895,0.1439325702313835,0.07885159101119521,0.10578760570318857,0.06730725787133962
20325_20.h5,2,1.0,42,0.07567330352364686,0.012732448890480107,0.614620167700179,1.1011099756429286,0.10773020748295876,0.19608224235081806,0.19613418414124184,0.07671044053027753,0.1133180907503818,0.22023697337019355
20325_20.h5,3,0.0,42,0.09810511932067237,0.016507527647861293,0.716213470854029,1.1411010580884284,0.17073250328232586,0.0,0.0,0.0,0.0,0.0
20325_20.h5,3,0.5,42,0.08716372236306404,0.01466462555424561,0.6230666764654792,1.0288625434257315,0.13859017255173858,0.11152727842717991,0.11164010340788066,0.1300545133247486,0.18826134516071746,-0.11223851466269696
20325_20.h5,3,1.0,42,0.08304883727379946,0.013970553571803056,0.6162281241161518,1.0128611235029155,0.11760335508991562,0.15347091111177424,0.15368588986654985,0.13960271735555663,0.31118356007792536,-0.12823993458551297
20325_20.h5,4,0.0,42,0.09123145114841658,0.015344962621897643,0.6381822888121503,0.858846275838681,0.11008556638255021,0.0,0.0,0.0,0.0,0.0
20325_20.h5,4,0.5,42,0.08950628648183433,0.01505409360363966,0.6382740217922994,0.8788584788913276,0.11242801453681886,0.018909758037014335,0.01895534224651063,-0.00014374103098324653,-0.0212784312352865,0.020012203052646615
20325_20.h5,4,1.0,42,0.09098432045817818,0.015302536166303842,0.6546883762303658,0.9328754646736795,0.11641289844275662,0.0027088321749519917,0.0027648458089599703,-0.025864220470515287,-0.05747649095267193,0.07402918883499854
20325_20.h5,5,0.0,42,0.09725446102916317,0.016358239390644378,0.6692301382479787,0.8289901079736058,0.11277951750323181,0.0,0.0,0.0,0.0,0.0
20325_20.h5,5,0.5,42,0.09592150122169665,0.01613418442301203,0.6746198196935388,0.8484415048985736,0.11183700005905729,0.013705898869428856,0.013696765420885604,-0.008053554580895073,0.008357168615724109,0.01945139692496778
20325_20.h5,5,1.0,42,0.09655240132540366,0.01624077035683487,0.6883125274551836,0.8869333523185849,0.1127094893331471,0.007218791779114331,0.007181031589297615,-0.02851394179162625,0.0006209298606256741,0.057943244344979106
20325_20.h5,6,0.0,42,0.10199004360676887,0.01715437068836677,0.7040711239061498,0.8341693950438466,0.11099292404666866,0.0,0.0,0.0,0.0,0.0
20325_20.h5,6,0.5,42,0.10051085052022388,0.016905939200117476,0.7092145746920104,0.8464527415506036,0.1093568960794557,0.014503308697936701,0.014482110289115169,-0.00730530000623375,0.014739930326775341,0.012283346506756998
20325_20.h5,6,1.0,42,0.10071595199700492,0.016941068719686276,0.7211488297436459,0.8749882622067657,0.11047667897755825,0.012492313609319794,0.012434263696140313,-0.024255654375867408,0.004651152977043327,0.04081886716291916
20325_20.h5,7,0.0,42,0.10696051922193392,0.01798974883313411,0.7368929305059548,0.8518599195641682,0.12179581067730638,0.0,0.0,0.0,0.0,0.0
20325_20.h5,7,0.5,42,0.10491922403469396,0.017646713538645706,0.7395370098188698,0.8518806660408907,0.11387722904693806,0.019084566923281754,0.01906837597735611,-0.003588145853291813,0.06501522167579576,2.0746476722566243e-05
20325_20.h5,7,1.0,42,0.10451668722698791,0.0175795796471301,0.7484641439108933,0.8690562146601761,0.11042206422737331,0.022847981785459215,0.02280016190379186,-0.015702706493592844,0.09338372466740585,0.017196295096007952
20325_20.h5,8,0.0,42,0.10916913309955245,0.018358682553507075,0.7509840804844582,0.8305196948868693,0.12325639600371308,0.0,0.0,0.0,0.0,0.0
20325_20.h5,8,0.5,42,0.10766604720944531,0.018105668138858107,0.7554416495708685,0.8355450036933243,0.11962068123350386,0.013768414637280846,0.0137817304652198,-0.00593563725549906,0.029497169218704822,0.00502530880645502
20325_20.h5,8,1.0,42,0.10737962757564053,0.018057458183325322,0.7656462603431254,0.852954769319924,0.11873828767701418,0.01639204666286076,0.016407733469099628,-0.019523955619949573,0.036656177473847196,0.022435074433054703
20325_20.h5,9,0.0,42,0.11009214751818916,0.018507151793459763,0.7515499016439253,0.7973107728765134,0.11789618689791455,0.0,0.0,0.0,0.0,0.0
20325_20.h5,9,0.5,42,0.10923159976844264,0.018361932598662093,0.7575262277111146,0.8093444514474191,0.1194887318644796,0.007816613347508161,0.007846652819316513,-0.007952001662320463,-0.01350802776975324,0.012033678570905648
20325_20.h5,9,1.0,42,0.10933267967072674,0.01837852207158754,0.7688141162483448,0.831636904744285,0.12254487565955903,0.006898474274352195,0.006950271079404047,-0.022971481423463835,-0.03943035719780963,0.03432613186777156
20325_20.h5,10,0.0,42,0.11192433602858769,0.018815472846992518,0.7598754716198273,0.7772543865555198,0.1192008357687054,0.0,0.0,0.0,0.0,0.0
20325_20.h5,10,0.5,42,0.11111450956273011,0.01867892284109327,0.7623418262486401,0.7853658521197806,0.12201918725954333,0.007235481527902321,0.007257325234910295,-0.003245735282855433,-0.02364372256841052,0.008111465564260789
20325_20.h5,10,1.0,42,0.11123545459234688,0.018698969966324162,0.7698099051604621,0.8045154363737669,0.12569686738176356,0.0061548851722904585,0.006191865685000741,-0.013073765257164638,-0.05449652740407718,0.027261049818247063
20325_20.h5,11,0.0,42,0.11426613305774712,0.01921482713568558,0.7651874321384291,0.7655631777381062,0.12137386320905981,0.0,0.0,0.0,0.0,0.0
20325_20.h5,11,0.5,42,0.11320193226332494,0.019035730822314415,0.7619563930056549,0.7692972370373626,0.12373290896102951,0.009313352661408092,0.009320735081636555,0.0042225460025455686,-0.01943619235309635,0.0037340592992564092
20325_20.h5,11,1.0,42,0.11315831630730445,0.019028362827680622,0.7642546574282681,0.7860323649240012,0.12726057159966858,0.0096950576763003,0.00970418868138867,0.0012190146766448695,-0.04850062637018682,0.020469187185894966
20325_20.h5,12,0.0,42,0.11734732829389938,0.019730230932425468,0.7678810194543418,0.7659225550770108,0.11831322698649915,0.0,0.0,0.0,0.0,0.0
20325_20.h5,12,0.5,42,0.11603046999241073,0.019508756191244522,0.7615932921792787,0.7687329225185577,0.12237106107270372,0.011221885667397014,0.01122514693008303,0.008188413459589317,-0.03429738322214493,0.002810367441546946
20325_20.h5,12,1.0,42,0.11585639675225064,0.01947955753065846,0.761980446022305,0.78865262583312,0.12798958382528494,0.01270528748566535,0.012705041447590992,0.007684228783555347,-0.08178592609844015,0.022730070756109222
20325_20.h5,13,0.0,42,0.12094478638809167,0.02034567292043387,0.7492676453153473,0.7646506593818989,0.12632355518942787,0.0,0.0,0.0,0.0,0.0
20325_20.h5,13,0.5,42,0.11959692213574129,0.02011906209848497,0.7444900433044027,0.7734512851023416,0.1291496159071965,0.011144459323987,0.011138035238997035,0.006376362359719723,-0.02237160530774207,0.008800625720442712
20325_20.h5,13,1.0,42,0.11938111647718226,0.02008306126698716,0.7463710959035612,0.7995155460594509,0.13328995897728427,0.01292879137337799,0.012907494113058249,0.003865840771179907,-0.0551473062756187,0.03486488667755194
20325_20.h5,14,0.0,42,0.12617977597204696,0.021231665502732925,0.7344880305814152,0.8083336371389346,0.14570932656156843,0.0,0.0,0.0,0.0,0.0
20325_20.h5,14,0.5,42,0.12363490345451156,0.020804128400520695,0.7325190694225449,0.8011519623078314,0.14091520214016112,0.020168624471953223,0.02013676704529832,0.0026807259980965448,0.0329019736384657,-0.007181674831103213
20325_20.h5,14,1.0,42,0.12238318953046597,0.020594383666485597,0.7360525154679619,0.812448329129145,0.13808474036567828,0.030088708054308744,0.030015630952988537,-0.002130034556598881,0.05232737241887153,0.004114691990210417
20325_20.h5,15,0.0,42,0.1353211754763552,0.022762135884466718,0.7633019177847509,0.9375827103505007,0.17437852468065,0.0,0.0,0.0,0.0,0.0
20325_20.h5,15,0.5,42,0.1284807296133297,0.021613212443338237,0.7401434159476677,0.8384731674706414,0.15174771844545273,0.05054970767838718,0.05047520351165846,0.030339897355811107,0.1297797780812886,-0.09910954287985929
20325_20.h5,15,1.0,42,0.12458855405383129,0.020960971978184778,0.7315378414529708,0.7913043143207122,0.13611061776921765,0.07931220952480733,0.0791298283879891,0.04161403972882116,0.21945309482067632,-0.14627839602978843
20325_20.h5,16,0.0,42,0.13627768746674876,0.02293453543873582,0.764207412724158,0.8789769170662841,0.16087968995105828,0.0,0.0,0.0,0.0,0.0
20325_20.h5,16,0.5,42,0.1291931894807607,0.02174452539599201,0.7401825000405504,0.7787233308738227,0.1384854790710961,0.05198575142916673,0.051887252999854305,0.031437686004597065,0.13919849601136602,-0.10025358619246139
20325_20.h5,16,1.0,42,0.12575441787387337,0.021168831639910075,0.7330781360319054,0.738498270779615,0.1271400389194175,0.0772193143902814,0.07698886264962312,0.040734067968912546,0.2097197666275018,-0.14047864628666906
20325_20.h5,17,0.0,42,0.13630137748422422,0.022941965879694888,0.791253525840167,0.8071592777495431,0.15466897658092896,0.0,0.0,0.0,0.0,0.0
20325_20.h5,17,0.5,42,0.12955144417202677,0.02180773394229703,0.7602217070055856,0.6995017372820073,0.13068212553627603,0.04952212102903142,0.04943917811340326,0.03921855362556681,0.15508508283238076,-0.10765754046753584
20325_20.h5,17,1.0,42,0.1278784621495864,0.021528447572982355,0.7520691582406943,0.6755922487917804,0.12490348345423197,0.061796259803850506,0.0616127804445733,0.04952188687926029,0.1924464348616317,-0.13156702895776273
20325_20.h5,18,0.0,42,0.14103992547799088,0.023750589680824958,0.7905133682141775,0.734119190094364,0.13197080051289492,0.0,0.0,0.0,0.0,0.0
20325_20.h5,18,0.5,42,0.13482340925732536,0.022702092639813282,0.7781637576036262,0.6525794126929154,0.12740500183672324,0.04407628690668586,0.04414614774209924,0.015622266627128512,0.03459703705991812,-0.08153977740144858
20325_20.h5,18,1.0,42,0.13293899861893388,0.02238261118274168,0.7675206591271719,0.6422965370956968,0.13510290043626325,0.05743711811816821,0.057597664582943686,0.029085794132675646,-0.023733279719420075,-0.09182265299866721
20325_20.h5,19,0.0,42,0.16107964493026924,0.02713551151489319,0.8554534506020006,0.9558984184012377,0.16192160004619088,0.0,0.0,0.0,0.0,0.0
20325_20.h5,19,0.5,42,0.1502121680121269,0.025301132881277038,0.8123091432035823,0.8094193047303913,0.15801296270872345,0.06746648170752323,0.06760066537199283,0.05043443026392236,0.024139073084458396,-0.14647911367084643
20325_20.h5,19,1.0,42,0.14602421750544295,0.024590430425051907,0.7876303793088366,0.7927143294947585,0.17415816712977591,0.09346573511099887,0.09379152806625479,0.07928318162190529,-0.07557093729369235,-0.16318408890647917
20325_20.h5,20,0.0,42,0.23867767815880034,0.040180531334339194,1.862974352005359,2.6749028070522933,0.45265890911471535,0.0,0.0,0.0,0.0,0.0
20325_20.h5,20,0.5,42,0.20790192863584586,0.03500117814604579,1.3661881631358144,1.9107247530290306,0.3601401547840317,0.1289427220859687,0.12890205819321787,0.26666292444380124,0.20438955793806546,-0.7641780540232628
20325_20.h5,20,1.0,42,0.1826429274750464,0.030750781170887344,1.037707241469258,1.38407097092315,0.27172459899245904,0.2347716431465875,0.2346845561843771,0.44298361362181915,0.3997144571309055,-1.2908318361291433
20325_5.h5,1,0.0,42,0.0515705462745567,0.00916450105036774,0.8712783096921116,1.1710244608773759,0.04595818152287016,0.0,0.0,0.0,0.0,0.0
20325_5.h5,1,0.5,42,0.04037112111657203,0.007174161252365367,0.7637890177666862,0.9296796361459275,0.03726068443213741,0.21716708406306162,0.2171792863641504,0.12336964059556299,0.18924806862527,-0.24134482473144836
20325_5.h5,1,1.0,42,0.033790107085004975,0.006004410459497804,0.7334669485017382,0.9492505486557415,0.03131958951051557,0.344778957641642,0.3448186184389309,0.15817145871457827,0.31851982666176615,-0.22177391222163434
20325_5.h5,2,0.0,42,0.04727022706297591,0.008401402641213281,0.8487290618198111,0.8132515787979623,0.03841027275554291,0.0,0.0,0.0,0.0,0.0
20325_5.h5,2,0.5,42,0.040549119425741596,0.007206867333635614,0.7972098946454057,0.7562798880860883,0.03207223770696451,0.14218479696067665,0.14218284238846557,0.06070154716269527,0.16500885294191947,-0.05697169071187402
20325_5.h5,2,1.0,42,0.03851813558506649,0.006845850755561237,0.7988569364082052,0.9172790089922389,0.029633198482080254,0.18515018906614122,0.18515383110211225,0.05876094934780729,0.2285085120150846,0.10402743019427663
20325_5.h5,3,0.0,42,0.05050659131232903,0.008975372745988731,0.8324867332043573,0.9797637206137155,0.04571446063794326,0.0,0.0,0.0,0.0,0.0
20325_5.h5,3,0.5,42,0.04439011002018086,0.007888345353431126,0.8154582899149245,0.7177263010055663,0.035434377411506186,0.12110263498726925,0.12111222824070667,0.020454912505197376,0.2248759601005671,-0.2620374196081492
20325_5.h5,3,1.0,42,0.04234779940383013,0.007525285760565341,0.8348516413503339,0.7144366285122479,0.03004197223590301,0.16153915155440868,0.1615628705862341,-0.0028407757765385178,0.34283437195433075,-0.26532709210146765
20325_5.h5,4,0.0,42,0.04880788722888717,0.008670977623017368,0.8860689900115443,0.5360251081151575,0.0344796012194157,0.0,0.0,0.0,0.0,0.0
20325_5.h5,4,0.5,42,0.04658510238519293,0.008276387861712212,0.8816454196637101,0.49070943611206175,0.031236826502700994,0.045541509167777994,0.04550695186407894,0.004992354317440384,0.09404907835444098,-0.04531567200309572
20325_5.h5,4,1.0,42,0.046476779484444716,0.00825754619614973,0.8713675668039655,0.5377229410243602,0.03001098126181507,0.04776088203758133,0.047679909329966796,0.01659173650506285,0.12960184571636868,0.0016978329092027789
20325_5.h5,5,0.0,42,0.04930041771633572,0.008760039634498706,0.878011040630304,0.4735805146499709,0.030535604187492366,0.0,0.0,0.0,0.0,0.0
20325_5.h5,5,0.5,42,0.047611043904903776,0.008459937653494606,0.8804918952368416,0.44152465938666713,0.028173209487900926,0.03426692692853528,0.034258062009473234,-0.002825539192259585,0.07736525156293117,-0.03205585526330379
20325_5.h5,5,1.0,42,0.04726655748847034,0.00839889099424633,0.8818059248053113,0.4625534730759662,0.02725459806921308,0.041254421809725494,0.041226827197231364,-0.004322137193494724,0.10744854099278678,-0.011027041574004692
20325_5.h5,6,0.0,42,0.05057479778468653,0.00898688830386813,0.8687046592082424,0.46070029226910836,0.030280223088322806,0.0,0.0,0.0,0.0,0.0
20325_5.h5,6,0.5,42,0.04925551878057057,0.008752421847498288,0.873681549576602,0.43290044927277227,0.02840712075720156,0.026085700030528236,0.026089837599174714,-0.005729093674823549,0.06185893431688705,-0.027799842996336088
