experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual,10125_0.h5,180,14,0.05088526031002343,0.004781008220461036,0.8251989773732681,0.5204529322308757,0.08062599324019164
residual,10125_0.h5,180,15,0.0511932108125332,0.0048082961605932124,0.900171013681818,0.5528573724990347,0.07692042284668255
residual,10125_0.h5,180,16,0.05151082043952064,0.0048367579059741825,0.9053041718636202,0.5404656841605524,0.07498384589835158
residual,10125_0.h5,180,17,0.0519439561336505,0.004879539002596585,0.894524321152398,0.5447546604638903,0.06928140173658687
residual,10125_0.h5,180,18,0.049928668360418954,0.0046889331451300835,0.7709790101409786,0.5742634878437128,0.05799902466276637
residual,10125_0.h5,180,19,0.050300984481369417,0.004723236386579032,0.7427851715943489,0.572748501306495,0.062548141478393
residual,10125_0.h5,180,20,0.05213214110978876,0.004890543476518883,0.7781446369200765,0.5514000966741771,0.07081278539311689
residual,10125_0.h5,200,1,0.02326516682405805,0.0021804873238141743,0.5941992139365906,1.1866787111211232,0.03715615874547623
residual,10125_0.h5,200,2,0.027801618064058103,0.002603353020539138,0.5921774676134995,1.0125519677829702,0.049154968500691607
residual,10125_0.h5,200,3,0.03255984620972781,0.0030465715734874117,0.7074596125905848,0.7785303729425466,0.06866153548466042
residual,10125_0.h5,200,4,0.03570126453888239,0.0033387237430693947,0.7236757215951551,0.6526457294110033,0.07022607549769977
residual,10125_0.h5,200,5,0.034601212302849294,0.0032332039715689677,0.6593744903973764,0.706443380062401,0.0545544807679219
residual,10125_0.h5,200,6,0.03623935610370923,0.0033853862421840005,0.6609680038329223,0.7286036508094704,0.04928434994407831
residual,10125_0.h5,200,7,0.03852500248519032,0.0035963978417303546,0.6804804209269741,0.6986611612555591,0.0382667004149895
residual,10125_0.h5,200,8,0.040353782369015496,0.0037645389910161134,0.6837085780441725,0.7049773662017931,0.03883097068659119
residual,10125_0.h5,200,9,0.042434241075867525,0.003954998750160412,0.7659003294768322,0.6955702578328191,0.04078821301935471
residual,10125_0.h5,200,10,0.04298770168468232,0.004000473151396642,0.7416264137435825,0.7178550712714638,0.0393126218915941
residual,10125_0.h5,200,11,0.04234245756167473,0.003937700365322083,0.7970631602375978,0.7376899105021142,0.04719708379976478
residual,10125_0.h5,200,12,0.04134222804972197,0.0038397552122116036,0.6708019054505098,0.7420467330350539,0.053735344761966286
residual,10125_0.h5,200,13,0.041386656840545835,0.003840587328600666,0.6882867767529788,0.6821237366496757,0.05658017219691085
residual,10125_0.h5,200,14,0.042111740251972646,0.0039050713424046792,0.7558869322383394,0.6302993660603625,0.06013949872295485
residual,10125_0.h5,200,15,0.04178677804793668,0.0038726213697902107,0.7804820313091071,0.6137690193824632,0.05412631041251455
residual,10125_0.h5,200,16,0.041486635637574584,0.0038437602549293705,0.7779362733980612,0.6065742460392248,0.048144035984709274
residual,10125_0.h5,200,17,0.0425818598440959,0.0039434855822590795,0.7671347324220114,0.632873618967194,0.03922392202112987
residual,10125_0.h5,200,18,0.04329251532595365,0.004007845746235202,0.7354256183594576,0.6531701500944459,0.03638272653430334
residual,10125_0.h5,200,19,0.04503187341996072,0.004166509249274875,0.7817507321505193,0.6777276306001402,0.041038298754493684
residual,10125_0.h5,200,20,0.04745090115399092,0.0043915122005454485,0.8677864690279008,0.6733002640784447,0.03933745955098183
residual,10125_0.h5,220,1,0.021913779764090407,0.002029140227049982,0.6788489070762176,1.2205574436033215,0.024247940182614548
residual,10125_0.h5,220,2,0.02784539761953335,0.002577327269014674,1.0111914007460265,1.1696368749089006,0.039282344392913636
residual,10125_0.h5,220,3,0.032014659000095785,0.0029647709776672217,0.8372679390815647,0.9826234591929853,0.05380359429367004
residual,10125_0.h5,220,4,0.03515486400587206,0.0032546032526239075,0.8190285587260313,0.8500500549606178,0.0673796874502333
residual,10125_0.h5,220,5,0.037823645827484036,0.0034998769047072283,0.7201714802846373,0.7918108944181611,0.0674655685195669
