experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual_22k,22875_15.h5,500,10,0.12790216450292094,0.023090021064064093,0.6308436764800376,0.566784360933938,0.19452737459321756
residual_22k,22875_15.h5,500,11,0.1326344323033696,0.02400316471951643,0.65338333416177,0.4962465598635173,0.21055056333495614
residual_22k,22875_15.h5,500,12,0.12192115823475122,0.022193651510696223,0.6479738945454486,0.5037511201346764,0.19459961505313492
residual_22k,22875_15.h5,500,13,0.12011523006886231,0.021930389727867153,0.6740083384509399,0.49527499464019836,0.17480696130086518
residual_22k,22875_15.h5,500,14,0.11880509909105731,0.021780023948317035,0.6673733828859708,0.5006911504469211,0.16320660224593855
residual_22k,22875_15.h5,500,15,0.11956574989535884,0.021922005854719394,0.7605024192253128,0.47615679978743514,0.1662399820599727
residual_22k,22875_15.h5,500,16,0.11993187663627455,0.021916241968924447,0.8126939422512334,0.45094208621830656,0.15629596958756048
residual_22k,22875_15.h5,500,17,0.11241771169507933,0.020451182885779805,0.8121677742275666,0.47876275738859303,0.1446406128826577
residual_22k,22875_15.h5,500,18,0.10952724606509251,0.019776559790365335,0.8334490109278825,0.42039956468696227,0.13363268447523852
residual_22k,22875_15.h5,500,19,0.1126627120458511,0.02015593174047856,0.787679626409986,0.4251284185116222,0.139466875563186
residual_22k,22875_15.h5,500,20,0.140733666670485,0.025112203901345623,0.7960063405530112,0.7605557061048288,0.21081251207738483
residual_22k,22875_15.h5,520,1,0.05803636704744876,0.010347138686924228,0.6585460756947347,1.0030060681910395,0.10283386699829283
residual_22k,22875_15.h5,520,2,0.06784078814055632,0.012096127286300154,0.6996061053117705,0.8888177267911109,0.11472282573204017
residual_22k,22875_15.h5,520,3,0.07975368272192347,0.014302764212786905,0.765762969565577,0.8401809871302397,0.12042572278599448
residual_22k,22875_15.h5,520,4,0.08762418370842998,0.015685860268108035,0.7502103468255593,0.7511046411717128,0.14769790770729815
residual_22k,22875_15.h5,520,5,0.09540655498726087,0.017070985325487453,0.804059203089757,0.7369469163782341,0.18003387464537834
residual_22k,22875_15.h5,520,6,0.10676053585326661,0.01906599736263519,0.8566782047877934,0.7209087858410013,0.17881632536901376
residual_22k,22875_15.h5,520,7,0.12084498545084876,0.021562597030520134,0.8373041509175096,0.5872612139066957,0.18716204330466496
residual_22k,22875_15.h5,520,8,0.13122794620439254,0.023378561746970585,0.8838210214226851,0.5081046331788281,0.15902382219642647
residual_22k,22875_15.h5,520,9,0.14074355265570745,0.024950936825344737,0.8832434324622414,0.45933373692150714,0.22294301719671947
residual_22k,22875_15.h5,520,10,0.13926311576095288,0.02473075503747925,0.8926643392256806,0.46613870480893077,0.2342353678708861
residual_22k,22875_15.h5,520,11,0.14262773061340348,0.02523661186442376,0.9004244495395893,0.4454715032187598,0.25355526824842506
residual_22k,22875_15.h5,520,12,0.1435345150287693,0.025323264717603166,0.8777472546095961,0.41153356392613594,0.20928200028918345
residual_22k,22875_15.h5,520,13,0.14163450660042276,0.024957344374240336,0.8744763816567649,0.4180708171845157,0.12968064707378485
residual_22k,22875_15.h5,520,14,0.14610589704388754,0.025730893617348254,0.8535947338454657,0.39673908692894866,0.15588118600071404
residual_22k,22875_15.h5,520,15,0.14986126770796213,0.02649347610163024,0.8658206713783575,0.3518614719421138,0.17868027684326715
residual_22k,22875_15.h5,520,16,0.15049149720573018,0.026722526243748615,0.8767804826749417,0.33048179283983337,0.19453080768413727
residual_22k,22875_15.h5,520,17,0.15193308845997655,0.02705378179584852,0.8767207742564316,0.3127652561096617,0.19647676646502832
residual_22k,22875_15.h5,520,18,0.15862957021204033,0.028211897184206233,0.8633043957342664,0.2813020182945071,0.18138329189431907
residual_22k,22875_15.h5,520,19,0.16008126871234785,0.02838343897756804,0.8646763082100055,0.3484869870396969,0.17912409460205767
residual_22k,22875_15.h5,520,20,0.1869474028419343,0.03307819401844739,0.8566289118993706,0.8116941135607655,0.19066485811529432
residual_22k,22875_15.h5,540,1,0.05280629100519664,0.00936640864484807,0.4330094678421391,0.9168865015821287,0.058069113398340574
residual_22k,22875_15.h5,540,2,0.06742254682077606,0.012008613818124637,0.5396683366777308,0.8458266355879195,0.06492676864544696
residual_22k,22875_15.h5,540,3,0.07707919435494247,0.013766293977007665,0.5814198106654751,0.7808849868256159,0.07840735012609959
residual_22k,22875_15.h5,540,4,0.08410348049728619,0.015042088403979238,0.5588028648006973,0.7155650148464378,0.09806290329437631
residual_22k,22875_15.h5,540,5,0.09747012249750334,0.01740187764085817,0.5651328110410799,0.6873557952952393,0.11165936513765787
residual_22k,22875_15.h5,540,6,0.10730603105863136,0.019107049262099846,0.6111548066677446,0.7020132187511279,0.12563158674495428
residual_22k,22875_15.h5,540,7,0.11181045142872736,0.01993218625882944,0.6375172706078011,0.7473175988466318,0.14696485348304694
residual_22k,22875_15.h5,540,8,0.10575465658304008,0.018872209161054667,0.6592657036322043,0.8914885359601901,0.12419157773849765
residual_22k,22875_15.h5,540,9,0.09856190767876469,0.01759186968103953,0.6293128030110339,0.9222908403288164,0.1267968304408577
residual_22k,22875_15.h5,540,10,0.09779349839741765,0.017457051035184863,0.6289612067318731,0.9049582927498638,0.12191425513485114
residual_22k,22875_15.h5,540,11,0.10570208699612156,0.01878229474395718,0.5872655603752769,0.8873035441154454,0.1682027141512163
residual_22k,22875_15.h5,540,12,0.11451354849234888,0.02022901036640152,0.6457219371891127,0.8440380655911596,0.18444754526238702
residual_22k,22875_15.h5,540,13,0.11315387327402995,0.019896620932375476,0.6540767630334712,0.8450283334249186,0.15439457907597778
residual_22k,22875_15.h5,540,14,0.12164990907350635,0.02139457619195584,0.6810140672397468,0.7100800797602623,0.17838178718000397
residual_22k,22875_15.h5,540,15,0.12234272184982363,0.02161079081273164,0.6972402511105057,0.5756054060811299,0.1681407833957438
