experiment,trajectory,window_start,horizon,rel_l2,mvpe,velocity_squared_error,pred_speed_mean,target_speed_mean
MF-C02-C0-1500,13950_5.h5,680,18,0.10316847264766693,0.044290076941251755,0.00031234900234267116,0.15915478765964508,0.15504619479179382
MF-C02-C0-1500,13950_5.h5,680,19,0.14265978336334229,0.08501366525888443,0.0005962144350633025,0.16475436091423035,0.15489967167377472
MF-C02-C0-1500,13950_5.h5,680,20,0.16112841665744781,0.09074162691831589,0.0007577106589451432,0.16642142832279205,0.15452063083648682
MF-C02-C0-1500,13950_5.h5,700,1,0.1017967164516449,0.05353821814060211,0.0003018127754330635,0.1591002345085144,0.1543099284172058
MF-C02-C0-1500,13950_5.h5,700,2,0.09504713863134384,0.044580794870853424,0.0002620890736579895,0.15798600018024445,0.15391331911087036
MF-C02-C0-1500,13950_5.h5,700,3,0.09346262365579605,0.05102525278925896,0.0002529526245780289,0.15944091975688934,0.15383586287498474
MF-C02-C0-1500,13950_5.h5,700,4,0.093107208609581,0.05244771018624306,0.00025072789867408574,0.1602291613817215,0.15381324291229248
MF-C02-C0-1500,13950_5.h5,700,5,0.0941203236579895,0.05176733061671257,0.0002554041566327214,0.15987204015254974,0.15354926884174347
MF-C02-C0-1500,13950_5.h5,700,6,0.09393230080604553,0.04940919205546379,0.0002543636946938932,0.15968641638755798,0.15362077951431274
MF-C02-C0-1500,13950_5.h5,700,7,0.0927845910191536,0.04427088052034378,0.0002480335533618927,0.1587589979171753,0.1535852998495102
MF-C02-C0-1500,13950_5.h5,700,8,0.0933188796043396,0.044367652386426926,0.00025010446552187204,0.15854915976524353,0.15333802998065948
MF-C02-C0-1500,13950_5.h5,700,9,0.09400290995836258,0.043732672929763794,0.0002540640998631716,0.15863442420959473,0.15346315503120422
MF-C02-C0-1500,13950_5.h5,700,10,0.09580659866333008,0.04450741782784462,0.000263529916992411,0.15869027376174927,0.15331239998340607
MF-C02-C0-1500,13950_5.h5,700,11,0.09537695348262787,0.044376619160175323,0.00026102567790076137,0.158330038189888,0.15324582159519196
MF-C02-C0-1500,13950_5.h5,700,12,0.09326371550559998,0.040667105466127396,0.0002500747796148062,0.1574256271123886,0.15343791246414185
MF-C02-C0-1500,13950_5.h5,700,13,0.09077335149049759,0.03990674763917923,0.0002363743697060272,0.1568114161491394,0.15322862565517426
MF-C02-C0-1500,13950_5.h5,700,14,0.08954506367444992,0.042386677116155624,0.0002296636812388897,0.15688061714172363,0.1531236469745636
MF-C02-C0-1500,13950_5.h5,700,15,0.09150096774101257,0.04511220380663872,0.00023923427215777338,0.15744632482528687,0.15288317203521729
MF-C02-C0-1500,13950_5.h5,700,16,0.09578864276409149,0.05131550505757332,0.00026108010206371546,0.1585589051246643,0.1524154245853424
MF-C02-C0-1500,13950_5.h5,700,17,0.10312716662883759,0.054994866251945496,0.0003024714533239603,0.15807735919952393,0.1523575484752655
MF-C02-C0-1500,13950_5.h5,700,18,0.11046281456947327,0.04097118601202965,0.00034693654743023217,0.1564115583896637,0.15229704976081848
MF-C02-C0-1500,13950_5.h5,700,19,0.15631818771362305,0.08920475840568542,0.0006955554126761854,0.16231536865234375,0.15243801474571228
MF-C02-C0-1500,13950_5.h5,700,20,0.15391291677951813,0.08499900251626968,0.000675722083542496,0.16448315978050232,0.15266285836696625
MF-C02-C0-1500,13950_5.h5,720,1,0.1030203178524971,0.049683112651109695,0.00030308327404782176,0.15745440125465393,0.1528085172176361
MF-C02-C0-1500,13950_5.h5,720,2,0.09046655893325806,0.0387091338634491,0.00023340769985225052,0.15594911575317383,0.152715265750885
MF-C02-C0-1500,13950_5.h5,720,3,0.0955747663974762,0.04669469594955444,0.00026007372071035206,0.15732041001319885,0.15252280235290527
MF-C02-C0-1500,13950_5.h5,720,4,0.09503009170293808,0.04955810308456421,0.0002569670614320785,0.15824103355407715,0.15256339311599731
MF-C02-C0-1500,13950_5.h5,720,5,0.09535740315914154,0.049234651029109955,0.0002584722242318094,0.15794284641742706,0.15250103175640106
MF-C02-C0-1500,13950_5.h5,720,6,0.09443403780460358,0.04646466672420502,0.0002540916029829532,0.1578182876110077,0.1527349203824997
MF-C02-C0-1500,13950_5.h5,720,7,0.09611646831035614,0.043857842683792114,0.00026324897771701217,0.15701892971992493,0.1527622938156128
MF-C02-C0-1500,13950_5.h5,720,8,0.09800848364830017,0.044584400951862335,0.00027397717349231243,0.1568983793258667,0.15280596911907196
MF-C02-C0-1500,13950_5.h5,720,9,0.09785312414169312,0.04341796040534973,0.00027367088478058577,0.1569957286119461,0.152948260307312
MF-C02-C0-1500,13950_5.h5,720,10,0.09992028027772903,0.04389034956693649,0.00028566503897309303,0.15706586837768555,0.15295875072479248
MF-C02-C0-1500,13950_5.h5,720,11,0.09865961223840714,0.041970591992139816,0.00027869647601619363,0.15664339065551758,0.1529407799243927
MF-C02-C0-1500,13950_5.h5,720,12,0.09611794352531433,0.03747829794883728,0.00026444101240485907,0.15564310550689697,0.15282513201236725
MF-C02-C0-1500,13950_5.h5,720,13,0.09679453819990158,0.03720526024699211,0.0002682472695596516,0.15484555065631866,0.15281879901885986
MF-C02-C0-1500,13950_5.h5,720,14,0.09486044198274612,0.03883368894457817,0.0002576123224571347,0.1547938585281372,0.1527850329875946
MF-C02-C0-1500,13950_5.h5,720,15,0.09326712042093277,0.039249252527952194,0.0002492954954504967,0.1552952378988266,0.15286824107170105
MF-C02-C0-1500,13950_5.h5,720,16,0.09196227043867111,0.039969999343156815,0.00024282856611534953,0.15634995698928833,0.15302658081054688
MF-C02-C0-1500,13950_5.h5,720,17,0.09693595767021179,0.04402877762913704,0.0002699555770959705,0.15607324242591858,0.15303544700145721
MF-C02-C0-1500,13950_5.h5,720,18,0.1005236878991127,0.03598526492714882,0.00029085209826007485,0.15432673692703247,0.1531980037689209
MF-C02-C0-1500,13950_5.h5,720,19,0.1520804762840271,0.08438341319561005,0.0006675579352304339,0.160075843334198,0.15346640348434448
MF-C02-C0-1500,13950_5.h5,720,20,0.14179784059524536,0.07065434753894806,0.0005818974459543824,0.16270920634269714,0.15380048751831055
MF-C02-C0-1500,13950_5.h5,740,1,0.09939391911029816,0.04681295156478882,0.0002858750522136688,0.15748628973960876,0.15381714701652527
MF-C02-C0-1500,13950_5.h5,740,2,0.08936793357133865,0.03775697946548462,0.0002311172429472208,0.15580447018146515,0.15384861826896667
MF-C02-C0-1500,13950_5.h5,740,3,0.09066520631313324,0.043195728212594986,0.00023833852901589125,0.15722182393074036,0.15410193800926208
MF-C02-C0-1500,13950_5.h5,740,4,0.08875349909067154,0.043920133262872696,0.0002284014772158116,0.1581476628780365,0.1540968418121338
MF-C02-C0-1500,13950_5.h5,740,5,0.08977945894002914,0.044376190751791,0.00023387547116726637,0.15791505575180054,0.1541755348443985
MF-C02-C0-1500,13950_5.h5,740,6,0.09066691249608994,0.04521498456597328,0.00023852946469560266,0.15783953666687012,0.15415602922439575
MF-C02-C0-1500,13950_5.h5,740,7,0.09218141436576843,0.04396131634712219,0.00024650892009958625,0.15714478492736816,0.15411260724067688
MF-C02-C0-1500,13950_5.h5,740,8,0.09573808312416077,0.04566758871078491,0.0002658886951394379,0.15706342458724976,0.154123917222023
MF-C02-C0-1500,13950_5.h5,740,9,0.09862850606441498,0.044660381972789764,0.0002826573036145419,0.1572074294090271,0.1543475091457367
MF-C02-C0-1500,13950_5.h5,740,10,0.09907548129558563,0.04240045323967934,0.0002857403887901455,0.15730071067810059,0.1545484960079193
MF-C02-C0-1500,13950_5.h5,740,11,0.10059688985347748,0.03999672457575798,0.00029491318855434656,0.15700678527355194,0.15465965867042542
MF-C02-C0-1500,13950_5.h5,740,12,0.09883014112710953,0.036322589963674545,0.00028528968687169254,0.15618249773979187,0.15486076474189758
MF-C02-C0-1500,13950_5.h5,740,13,0.09958516061306,0.03670540079474449,0.0002904596913140267,0.15557155013084412,0.15498614311218262
MF-C02-C0-1500,13950_5.h5,740,14,0.09949801862239838,0.03778475895524025,0.0002904784050770104,0.15563872456550598,0.15514612197875977
MF-C02-C0-1500,13950_5.h5,740,15,0.10014598816633224,0.03808218985795975,0.00029430267750285566,0.15621545910835266,0.1550869345664978
MF-C02-C0-1500,13950_5.h5,740,16,0.10316617041826248,0.04025052487850189,0.0003124215581919998,0.15709219872951508,0.15516728162765503
MF-C02-C0-1500,13950_5.h5,740,17,0.10105099529027939,0.04741046950221062,0.0003002486773766577,0.1567489206790924,0.1553977131843567
MF-C02-C0-1500,13950_5.h5,740,18,0.11936402320861816,0.046270400285720825,0.00041990529280155897,0.15475478768348694,0.15566328167915344
MF-C02-C0-1500,13950_5.h5,740,19,0.1563590168952942,0.0830611065030098,0.000722451601177454,0.1609722375869751,0.15591038763523102
MF-C02-C0-1500,13950_5.h5,740,20,0.13351768255233765,0.06517915427684784,0.0005275265430100262,0.16382968425750732,0.15601900219917297
MF-C02-C0-1500,13950_5.h5,760,1,0.10572963953018188,0.05094052851200104,0.0003310094471089542,0.15873876214027405,0.15606102347373962
MF-C02-C0-1500,13950_5.h5,760,2,0.09345284104347229,0.04031454399228096,0.0002582120941951871,0.15714861452579498,0.15595558285713196
MF-C02-C0-1500,13950_5.h5,760,3,0.09483406692743301,0.04294772073626518,0.00026593171060085297,0.1588594615459442,0.15600374341011047
MF-C02-C0-1500,13950_5.h5,760,4,0.09584739059209824,0.045810092240571976,0.00027123739710077643,0.15977206826210022,0.15590128302574158
MF-C02-C0-1500,13950_5.h5,760,5,0.09510516375303268,0.046601105481386185,0.00026621014694683254,0.15965722501277924,0.15558981895446777
MF-C02-C0-1500,13950_5.h5,760,6,0.09492859244346619,0.04729977622628212,0.00026461543166078627,0.15969336032867432,0.15536467730998993
MF-C02-C0-1500,13950_5.h5,760,7,0.0934586450457573,0.04561822861433029,0.0002561046276241541,0.15910422801971436,0.15515972673892975
MF-C02-C0-1500,13950_5.h5,760,8,0.09353627264499664,0.04624135419726372,0.0002564470050856471,0.1591263860464096,0.15506643056869507
MF-C02-C0-1500,13950_5.h5,760,9,0.09466575086116791,0.045154374092817307,0.0002629707450978458,0.15934441983699799,0.1552104651927948
MF-C02-C0-1500,13950_5.h5,760,10,0.09576907753944397,0.043647170066833496,0.0002703139907680452,0.1594904065132141,0.1556168496608734
MF-C02-C0-1500,13950_5.h5,760,11,0.09539289027452469,0.0426129586994648,0.0002683484344743192,0.1591234654188156,0.1556612104177475
MF-C02-C0-1500,13950_5.h5,760,12,0.09702739119529724,0.03978703171014786,0.00027830395265482366,0.15816530585289001,0.15592628717422485
MF-C02-C0-1500,13950_5.h5,760,13,0.09731640666723251,0.038846682757139206,0.00028037786250934005,0.1574162095785141,0.15617239475250244
MF-C02-C0-1500,13950_5.h5,760,14,0.09446465969085693,0.03882049769163132,0.0002642012550495565,0.15738800168037415,0.15623822808265686
MF-C02-C0-1500,13950_5.h5,760,15,0.09122121334075928,0.03726077079772949,0.000246810115640983,0.15793867409229279,0.15645113587379456
MF-C02-C0-1500,13950_5.h5,760,16,0.08965981006622314,0.03910590335726738,0.0002389238798059523,0.15918177366256714,0.1566361039876938
MF-C02-C0-1500,13950_5.h5,760,17,0.09261669963598251,0.049031905829906464,0.0002554463571868837,0.15872499346733093,0.15674002468585968
MF-C02-C0-1500,13950_5.h5,760,18,0.10261620581150055,0.037984613329172134,0.000313531665597111,0.15710097551345825,0.15664470195770264
MF-C02-C0-1500,13950_5.h5,760,19,0.1375962793827057,0.07575252652168274,0.0005649842205457389,0.1628996580839157,0.15680712461471558
MF-C02-C0-1500,13950_5.h5,760,20,0.13281190395355225,0.06985214352607727,0.0005255478899925947,0.16492046415805817,0.15658633410930634
MF-C02-C0-1500,13950_5.h5,780,1,0.10324004292488098,0.049177393317222595,0.0003177691833116114,0.15975114703178406,0.15653595328330994
MF-C02-C0-1500,13950_5.h5,780,2,0.09141553938388824,0.0402597039937973,0.0002494310901965946,0.15862147510051727,0.15672151744365692
MF-C02-C0-1500,13950_5.h5,780,3,0.09269938617944717,0.043915264308452606,0.00025639927480369806,0.16015620529651642,0.15668407082557678
MF-C02-C0-1500,13950_5.h5,780,4,0.09007237106561661,0.04542623460292816,0.00024224381195381284,0.16111871600151062,0.15681329369544983
MF-C02-C0-1500,13950_5.h5,780,5,0.0878639966249466,0.044652990996837616,0.00023023714311420918,0.1608079969882965,0.15674619376659393
MF-C02-C0-1500,13950_5.h5,780,6,0.08841155469417572,0.0441775768995285,0.00023253928520716727,0.16070924699306488,0.15646328032016754
MF-C02-C0-1500,13950_5.h5,780,7,0.09114088118076324,0.04111645743250847,0.0002472870983183384,0.1598651111125946,0.15655604004859924
MF-C02-C0-1500,13950_5.h5,780,8,0.09489454329013824,0.04182815924286842,0.0002684996579773724,0.15982010960578918,0.1566590815782547
MF-C02-C0-1500,13950_5.h5,780,9,0.0949355810880661,0.0417448915541172,0.00026888205320574343,0.15998820960521698,0.1566949039697647
MF-C02-C0-1500,13950_5.h5,780,10,0.09369099140167236,0.0422794371843338,0.0002618827857077122,0.16008025407791138,0.15660570561885834
MF-C02-C0-1500,13950_5.h5,780,11,0.09142765402793884,0.04151946306228638,0.0002495552762411535,0.15970095992088318,0.15663543343544006
MF-C02-C0-1500,13950_5.h5,780,12,0.08871906995773315,0.03853726014494896,0.00023506165598519146,0.1586814820766449,0.1566290557384491
MF-C02-C0-1500,13950_5.h5,780,13,0.08603798598051071,0.03814934194087982,0.00022077304311096668,0.15804186463356018,0.15644463896751404
MF-C02-C0-1500,13950_5.h5,780,14,0.08711531013250351,0.040093082934617996,0.0002268026291858405,0.15821267664432526,0.15666547417640686
MF-C02-C0-1500,13950_5.h5,780,15,0.09182265400886536,0.04190536588430405,0.0002515620435588062,0.15889209508895874,0.1563311070203781
MF-C02-C0-1500,13950_5.h5,780,16,0.09825865179300308,0.04795749858021736,0.0002879543462768197,0.1602063775062561,0.15623053908348083
MF-C02-C0-1500,13950_5.h5,780,17,0.10607005655765533,0.05446624010801315,0.0003364056465215981,0.15969817340373993,0.15653403103351593
MF-C02-C0-1500,13950_5.h5,780,18,0.10772965848445892,0.04281223565340042,0.0003478653379715979,0.1579248458147049,0.1568560004234314
MF-C02-C0-1500,13950_5.h5,780,19,0.14368213713169098,0.07987824082374573,0.0006201707292348146,0.16394072771072388,0.15712691843509674
MF-C02-C0-1500,13950_5.h5,780,20,0.1480165719985962,0.07239195704460144,0.000660599151160568,0.16638430953025818,0.15751470625400543
MF-C02-C0-1500,13950_5.h5,800,1,0.10043348371982574,0.04533158987760544,0.0003053521504625678,0.15971136093139648,0.15791895985603333
MF-C02-C0-1500,13950_5.h5,800,2,0.0960201695561409,0.036013197153806686,0.0002794471802189946,0.15880267322063446,0.1580076813697815
MF-C02-C0-1500,13950_5.h5,800,3,0.09885203838348389,0.040436528623104095,0.0002966990869026631,0.16039125621318817,0.1581580936908722
MF-C02-C0-1500,13950_5.h5,800,4,0.095331110060215,0.041336290538311005,0.00027574412524700165,0.16118988394737244,0.15804116427898407
MF-C02-C0-1500,13950_5.h5,800,5,0.09488746523857117,0.04233318939805031,0.00027260155184194446,0.1608571857213974,0.15776026248931885
MF-C02-C0-1500,13950_5.h5,800,6,0.09322770684957504,0.04280861094594002,0.0002625978959258646,0.1607251912355423,0.1574862003326416
MF-C02-C0-1500,13950_5.h5,800,7,0.09300693869590759,0.043018095195293427,0.00026056746719405055,0.15982773900032043,0.15732114017009735
MF-C02-C0-1500,13950_5.h5,800,8,0.09366186708211899,0.043375175446271896,0.00026412965962663293,0.15972839295864105,0.15739156305789948
MF-C02-C0-1500,13950_5.h5,800,9,0.09295473992824554,0.042494792491197586,0.00025994578027166426,0.15990890562534332,0.15731972455978394
MF-C02-C0-1500,13950_5.h5,800,10,0.09142506867647171,0.04146357625722885,0.0002513264771550894,0.16005629301071167,0.157274067401886
MF-C02-C0-1500,13950_5.h5,800,11,0.0889940857887268,0.03967486321926117,0.00023805531964171678,0.1597920060157776,0.15709559619426727
MF-C02-C0-1500,13950_5.h5,800,12,0.0871301144361496,0.03808911144733429,0.00022742323926649988,0.15882745385169983,0.15664070844650269
MF-C02-C0-1500,13950_5.h5,800,13,0.08715622872114182,0.037835102528333664,0.00022745390015188605,0.15804585814476013,0.15655621886253357
MF-C02-C0-1500,13950_5.h5,800,14,0.08827678114175797,0.03811178728938103,0.00023354165023192763,0.15804021060466766,0.1566157042980194
MF-C02-C0-1500,13950_5.h5,800,15,0.08949317783117294,0.03906501457095146,0.0002403887192485854,0.15863576531410217,0.15670087933540344
MF-C02-C0-1500,13950_5.h5,800,16,0.09303907305002213,0.040475428104400635,0.00026038731448352337,0.15994930267333984,0.15690924227237701
MF-C02-C0-1500,13950_5.h5,800,17,0.09919910132884979,0.04699020832777023,0.00029567579622380435,0.15991315245628357,0.15674592554569244
MF-C02-C0-1500,13950_5.h5,800,18,0.11193744838237762,0.04380372166633606,0.0003758168895728886,0.15823549032211304,0.1566012054681778
MF-C02-C0-1500,13950_5.h5,800,19,0.15869775414466858,0.09109155088663101,0.0007542299572378397,0.16425594687461853,0.15650025010108948
MF-C02-C0-1500,13950_5.h5,800,20,0.15524300932884216,0.08039577305316925,0.000723193574231118,0.16719761490821838,0.15668752789497375
MF-C02-C0-1500,13950_5.h5,820,1,0.1042657122015953,0.046964120119810104,0.0003267910215072334,0.1606772243976593,0.15687192976474762
MF-C02-C0-1500,13950_5.h5,820,2,0.0969267338514328,0.038405872881412506,0.00028331956127658486,0.1594671905040741,0.15724298357963562
MF-C02-C0-1500,13950_5.h5,820,3,0.09575889259576797,0.04013817757368088,0.0002775691100396216,0.16103994846343994,0.15769994258880615
MF-C02-C0-1500,13950_5.h5,820,4,0.09209827333688736,0.04168998450040817,0.00025615451158955693,0.1619710773229599,0.1575029492378235
MF-C02-C0-1500,13950_5.h5,820,5,0.09105891734361649,0.03900257498025894,0.0002507153549231589,0.16177883744239807,0.15768197178840637
MF-C02-C0-1500,13950_5.h5,820,6,0.09066112339496613,0.03892161324620247,0.0002479854738339782,0.16171416640281677,0.15744586288928986
MF-C02-C0-1500,13950_5.h5,820,7,0.09256503731012344,0.037896379828453064,0.00025751107023097575,0.16083401441574097,0.15709079802036285
MF-C02-C0-1500,13950_5.h5,820,8,0.09599451720714569,0.04089830070734024,0.0002759845519904047,0.16066128015518188,0.15686072409152985
MF-C02-C0-1500,13950_5.h5,820,9,0.09875190258026123,0.04313594847917557,0.00029049254953861237,0.16070803999900818,0.15642625093460083
MF-C02-C0-1500,13950_5.h5,820,10,0.10370233654975891,0.04629357159137726,0.00031877553556114435,0.16074173152446747,0.1559813916683197
MF-C02-C0-1500,13950_5.h5,820,11,0.10553880780935287,0.04606166109442711,0.000329314440023154,0.16035687923431396,0.15584346652030945
MF-C02-C0-1500,13950_5.h5,820,12,0.10749933123588562,0.044221408665180206,0.0003402852453291416,0.159404456615448,0.15552863478660583
MF-C02-C0-1500,13950_5.h5,820,13,0.10997913777828217,0.04471319168806076,0.0003547625965438783,0.1587865650653839,0.1552867889404297
MF-C02-C0-1500,13950_5.h5,820,14,0.10850139707326889,0.044882532209157944,0.00034459750168025494,0.1588047742843628,0.1552216112613678
MF-C02-C0-1500,13950_5.h5,820,15,0.10805533081293106,0.04692882299423218,0.0003405496245250106,0.1592429280281067,0.15495489537715912
MF-C02-C0-1500,13950_5.h5,820,16,0.10846263915300369,0.05074118450284004,0.00034260310349054635,0.16013450920581818,0.1548423320055008
MF-C02-C0-1500,13950_5.h5,820,17,0.10595905780792236,0.05712870508432388,0.00032595073571428657,0.1600315123796463,0.1545165479183197
MF-C02-C0-1500,13950_5.h5,820,18,0.1133313775062561,0.045190293341875076,0.0003717671206686646,0.15815390646457672,0.15426881611347198
MF-C02-C0-1500,13950_5.h5,820,19,0.1680717021226883,0.10236189514398575,0.0008160340366885066,0.16442802548408508,0.15418580174446106
MF-C02-C0-1500,13950_5.h5,820,20,0.16287867724895477,0.10384508222341537,0.0007643382996320724,0.16835013031959534,0.15403646230697632
MF-C02-C0-1500,20325_5.h5,0,1,0.0953434407711029,0.04796081408858299,0.000577287282794714,0.22783389687538147,0.2282390147447586
MF-C02-C0-1500,20325_5.h5,0,2,0.0883597582578659,0.04178817942738533,0.0004970009322278202,0.2309197336435318,0.2285558581352234
MF-C02-C0-1500,20325_5.h5,0,3,0.08931366354227066,0.0465344563126564,0.0005083656869828701,0.23153969645500183,0.2285749912261963
MF-C02-C0-1500,20325_5.h5,0,4,0.0883147194981575,0.04253152757883072,0.0004981865058653057,0.23251289129257202,0.22882869839668274
MF-C02-C0-1500,20325_5.h5,0,5,0.08712266385555267,0.04390151426196098,0.0004841854388359934,0.23342721164226532,0.22863899171352386
MF-C02-C0-1500,20325_5.h5,0,6,0.0854264348745346,0.04399072378873825,0.00046281865797936916,0.2329958975315094,0.22784924507141113
MF-C02-C0-1500,20325_5.h5,0,7,0.08390986919403076,0.0427539236843586,0.00044640235137194395,0.23192819952964783,0.22780248522758484
MF-C02-C0-1500,20325_5.h5,0,8,0.08470989018678665,0.04432421922683716,0.00045399056398309767,0.23178209364414215,0.22750991582870483
MF-C02-C0-1500,20325_5.h5,0,9,0.08418282866477966,0.04420152306556702,0.0004481658397708088,0.2318595051765442,0.22752484679222107
MF-C02-C0-1500,20325_5.h5,0,10,0.08386559784412384,0.04385102912783623,0.0004453795263543725,0.23196199536323547,0.22769054770469666
MF-C02-C0-1500,20325_5.h5,0,11,0.08631367981433868,0.04600999876856804,0.0004696136456914246,0.23180866241455078,0.2270185351371765
MF-C02-C0-1500,20325_5.h5,0,12,0.0883159190416336,0.045508552342653275,0.0004918297054246068,0.2311839461326599,0.226999893784523
MF-C02-C0-1500,20325_5.h5,0,13,0.09023374319076538,0.04604053869843483,0.0005146124167367816,0.23101845383644104,0.22730107605457306
MF-C02-C0-1500,20325_5.h5,0,14,0.08677222579717636,0.0425955131649971,0.0004779626615345478,0.2313709557056427,0.22821614146232605
MF-C02-C0-1500,20325_5.h5,0,15,0.08303927630186081,0.03916953131556511,0.000440198287833482,0.23146505653858185,0.2291252315044403
MF-C02-C0-1500,20325_5.h5,0,16,0.082967609167099,0.04021428897976875,0.0004390663234516978,0.23034673929214478,0.2289961725473404
MF-C02-C0-1500,20325_5.h5,0,17,0.0854824036359787,0.04508531093597412,0.00046540232142433524,0.23209421336650848,0.22869858145713806
MF-C02-C0-1500,20325_5.h5,0,18,0.09001744538545609,0.04522886872291565,0.000513258040882647,0.2268250435590744,0.22753512859344482
MF-C02-C0-1500,20325_5.h5,0,19,0.13902898132801056,0.09332223981618881,0.001225943211466074,0.2363026887178421,0.2277161180973053
MF-C02-C0-1500,20325_5.h5,0,20,0.13874351978302002,0.07845210283994675,0.0012213466688990593,0.24011802673339844,0.2276822328567505
MF-C02-C0-1500,20325_5.h5,20,1,0.09958435595035553,0.0483633391559124,0.000629510497674346,0.2282680869102478,0.22789883613586426
MF-C02-C0-1500,20325_5.h5,20,2,0.08768656849861145,0.04312683269381523,0.0004905195673927665,0.231242835521698,0.2287503331899643
MF-C02-C0-1500,20325_5.h5,20,3,0.08850544691085815,0.046556178480386734,0.0004995859926566482,0.2316935509443283,0.22872544825077057
MF-C02-C0-1500,20325_5.h5,20,4,0.08897287398576736,0.04424987733364105,0.0005049247993156314,0.23290742933750153,0.22884230315685272
MF-C02-C0-1500,20325_5.h5,20,5,0.09136515855789185,0.047418560832738876,0.0005323642399162054,0.23393815755844116,0.22887660562992096
MF-C02-C0-1500,20325_5.h5,20,6,0.0909101590514183,0.047519151121377945,0.0005264356732368469,0.23373156785964966,0.2287687063217163
MF-C02-C0-1500,20325_5.h5,20,7,0.09237751364707947,0.048101045191287994,0.0005407417193055153,0.2326919436454773,0.22796103358268738
MF-C02-C0-1500,20325_5.h5,20,8,0.09023008495569229,0.04599495977163315,0.0005175131373107433,0.23255693912506104,0.22835958003997803
MF-C02-C0-1500,20325_5.h5,20,9,0.08908987790346146,0.0452779121696949,0.0005026925355195999,0.23262029886245728,0.2278027981519699
MF-C02-C0-1500,20325_5.h5,20,10,0.08768822252750397,0.0435195155441761,0.00048661825712770224,0.2325795292854309,0.22782322764396667
MF-C02-C0-1500,20325_5.h5,20,11,0.08632386475801468,0.040450673550367355,0.0004740105359815061,0.2321971356868744,0.22859829664230347
MF-C02-C0-1500,20325_5.h5,20,12,0.08478404581546783,0.0389828123152256,0.00045676142326556146,0.2314184159040451,0.22849562764167786
MF-C02-C0-1500,20325_5.h5,20,13,0.08225040137767792,0.03782598301768303,0.00043002690654248,0.23120279610157013,0.22840774059295654
MF-C02-C0-1500,20325_5.h5,20,14,0.0826040580868721,0.04055013880133629,0.0004310838703531772,0.23165425658226013,0.22746217250823975
MF-C02-C0-1500,20325_5.h5,20,15,0.08510939031839371,0.04308801144361496,0.0004551465390250087,0.23178356885910034,0.2266114056110382
MF-C02-C0-1500,20325_5.h5,20,16,0.08499672263860703,0.04153499752283096,0.00045216441503725946,0.2304953783750534,0.22598551213741302
MF-C02-C0-1500,20325_5.h5,20,17,0.09481953829526901,0.050044845789670944,0.0005629449151456356,0.23244412243366241,0.2260844111442566
MF-C02-C0-1500,20325_5.h5,20,18,0.08815039694309235,0.0387396439909935,0.0004899350460618734,0.22699159383773804,0.22712364792823792
MF-C02-C0-1500,20325_5.h5,20,19,0.14096976816654205,0.09129990637302399,0.0012553664855659008,0.23698148131370544,0.22735407948493958
MF-C02-C0-1500,20325_5.h5,20,20,0.13439999520778656,0.07631190866231918,0.001144207431934774,0.2408013492822647,0.22773927450180054
MF-C02-C0-1500,20325_5.h5,40,1,0.09807424992322922,0.05063766613602638,0.0006105921347625554,0.22803887724876404,0.22812238335609436
MF-C02-C0-1500,20325_5.h5,40,2,0.0896398201584816,0.043312255293130875,0.0005096030072309077,0.2311273068189621,0.22801728546619415
MF-C02-C0-1500,20325_5.h5,40,3,0.09155719727277756,0.0488654188811779,0.0005329310079105198,0.23170205950737,0.22841104865074158
MF-C02-C0-1500,20325_5.h5,40,4,0.08781088143587112,0.045030105859041214,0.0004910394782200456,0.2328355610370636,0.22871021926403046
MF-C02-C0-1500,20325_5.h5,40,5,0.08652530610561371,0.04696594178676605,0.00047590877511538565,0.2336314618587494,0.2284313589334488
MF-C02-C0-1500,20325_5.h5,40,6,0.08692224323749542,0.04685563966631889,0.00047925356193445623,0.23322924971580505,0.22795505821704865
MF-C02-C0-1500,20325_5.h5,40,7,0.08486615121364594,0.04435389116406441,0.000456501729786396,0.23207987844944,0.22774550318717957
MF-C02-C0-1500,20325_5.h5,40,8,0.0900660902261734,0.04773103445768356,0.0005130462232045829,0.23178909718990326,0.22723203897476196
MF-C02-C0-1500,20325_5.h5,40,9,0.09003132581710815,0.04856102168560028,0.0005124284652993083,0.231750026345253,0.22707638144493103
MF-C02-C0-1500,20325_5.h5,40,10,0.08656901866197586,0.04673914611339569,0.00047435233136639,0.23172684013843536,0.22735081613063812
MF-C02-C0-1500,20325_5.h5,40,11,0.08826392143964767,0.04776635020971298,0.0004937598714604974,0.2314324975013733,0.22748319804668427
MF-C02-C0-1500,20325_5.h5,40,12,0.08945026248693466,0.04677886888384819,0.0005070127081125975,0.2305368036031723,0.2274029403924942
MF-C02-C0-1500,20325_5.h5,40,13,0.09125634282827377,0.04509296268224716,0.0005283330101519823,0.22991707921028137,0.22766786813735962
MF-C02-C0-1500,20325_5.h5,40,14,0.09172673523426056,0.0452893041074276,0.0005333852022886276,0.22984400391578674,0.2276562601327896
MF-C02-C0-1500,20325_5.h5,40,15,0.09201931208372116,0.04510363191366196,0.0005367294070310891,0.22981217503547668,0.22755055129528046
MF-C02-C0-1500,20325_5.h5,40,16,0.08533360064029694,0.04144328460097313,0.0004629360046237707,0.22870686650276184,0.22811798751354218
